index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(3, 3, 1, 1, 1, 1, 16, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,831578.947368421,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193,8.095161001820886,28.956000000000014,4.986298565413897,34.991568880097525
"(3, 3, 1, 1, 1, 1, 16, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,831578.947368421,1.0,4.632296486811972,756601.1710095287,23.64913801052179,0.9977081801396839,6,0.8022514356953068,8.15325228621772,30.588248869746963,5.024950742969768,35.262812231366794
"(3, 3, 1, 1, 1, 1, 17, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,873684.2105263158,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193,8.095161001820886,28.956000000000014,4.986298565413897,34.991568880097525
"(3, 3, 1, 1, 1, 1, 17, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,873684.2105263158,1.0,4.628202722295421,756041.3279073528,23.62286252556715,0.9967982547120716,6,0.8012140758975902,8.150435927223143,30.50958627361458,5.0230768231718175,35.249661916995215
"(3, 3, 1, 1, 1, 1, 18, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,915789.4736842106,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193,8.095161001820886,28.956000000000014,4.986298565413897,34.991568880097525
"(3, 3, 1, 1, 1, 1, 18, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,915789.4736842106,1.0,4.624486941594108,755533.4482314205,23.599033793445763,0.995972334622087,6,0.8002728943649386,8.147880036536227,30.43815701965529,5.021376211080526,35.23772779705632
"(3, 3, 1, 1, 1, 1, 19, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,957894.7368421053,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193,8.095161001820886,28.956000000000014,4.986298565413897,34.991568880097525
"(3, 3, 1, 1, 1, 1, 19, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,957894.7368421053,1.0,4.621099068315151,755070.609775122,23.5773248758079,0.9952192838027478,6,0.7994150858731361,8.145550035276562,30.373007260549564,5.019825898958335,35.22684841374271
"(3, 3, 1, 1, 1, 1, 20, 1)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,1.0e6,0.0,4.547711858607511,745097.3437034963,23.111062743637426,0.9789046503580138,6,0.780909678196193,8.095161001820886,28.956000000000014,4.986298565413897,34.991568880097525
"(3, 3, 1, 1, 1, 1, 20, 2)",fuselage,2.1656842105263157,10.1,1.0,2,0.3,1.0e6,1.0,4.617997531498181,754647.0753895962,23.55746496022514,0.9945298661453974,6,0.7986300422979266,8.143417245071078,30.31334379694748,5.018406805086203,35.21688986025406
"(3, 4, 1, 1, 1, 1, 3, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,284210.5263157895,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 4, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,326315.7894736842,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 5, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,368421.05263157893,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 5, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,368421.05263157893,1.0,4.796456992517683,776063.3708833328,24.570441886027908,1.0328713431606757,6,0.8441941626105421,8.251093432042437,32.42290954208622,5.0900512719037225,35.71965804844718
"(3, 4, 1, 1, 1, 1, 6, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,410526.3157894737,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 6, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,410526.3157894737,1.0,4.777575347701496,773466.0580907129,24.447030009747706,1.0286784296429905,6,0.8393307508303519,8.23818121787338,32.067329076231225,5.081459876483846,35.659367554272606
"(3, 4, 1, 1, 1, 1, 7, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,452631.5789473684,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 7, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,452631.5789473684,1.0,4.76223258966819,771360.3142196471,24.347118867733563,1.0252710967365226,6,0.8353858437605095,8.227696234180172,31.777903115651576,5.074483486555679,35.61041043196968
"(3, 4, 1, 1, 1, 1, 8, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,494736.84210526315,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 8, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,494736.84210526315,1.0,4.749519067108553,769618.6639617725,24.264579506233684,1.0224474884724886,6,0.8321216990808523,8.219012835139637,31.53774114836208,5.068705816376957,35.56986537808391
"(3, 4, 1, 1, 1, 1, 9, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,536842.1052631579,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 9, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,536842.1052631579,1.0,4.738812324011708,768154.2086229371,24.195244428820043,1.0200694645692407,6,0.8293761337607575,8.211703475039817,31.335251646529763,5.063842390007038,35.535736070224836
"(3, 4, 1, 1, 1, 1, 10, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,578947.3684210526,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 10, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,578947.3684210526,1.0,4.729671882226528,766905.6339295215,24.136179862311945,1.0180392253006527,6,0.8270346227163591,8.205465924784232,31.16221516314578,5.059692113377835,35.50661132194973
"(3, 4, 1, 1, 1, 1, 11, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,621052.6315789474,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 11, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,621052.6315789474,1.0,4.721777535347327,765828.4995227,24.08526173236757,1.016285707425622,6,0.8250141256466333,8.200080589385125,31.012641253779968,5.056108874649246,35.48146578701226
"(3, 4, 1, 1, 1, 1, 12, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,663157.8947368421,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 12, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,663157.8947368421,1.0,4.714890708151148,764889.7604115068,24.040913280162435,1.0147559368088994,6,0.8232528520122145,8.195383965358337,30.882060856714574,5.052983883565276,35.45953602501949
"(3, 4, 1, 1, 1, 1, 13, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,705263.1578947369,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 13, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,705263.1578947369,1.0,4.7088300955974125,764064.3565749761,24.001940675388468,1.013409658426474,6,0.8217039334173657,8.1912519378173,30.767072148851017,5.050234557847309,35.44024251120919
"(3, 4, 1, 1, 1, 1, 14, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,747368.4210526316,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 14, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,747368.4210526316,1.0,4.70345544739056,763332.9355040189,23.96742171927012,1.0122157348751182,6,0.8203311469217941,8.187588400207977,30.66503991511293,5.0477969511111445,35.42313649902558
"(3, 4, 1, 1, 1, 1, 15, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,789473.6842105263,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 15, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,789473.6842105263,1.0,4.698656544044154,762680.3118639479,23.93663468632387,1.0111496901573467,6,0.8191060742751369,8.184317996653933,30.573891119640244,5.045620923843667,35.407866132236265
"(3, 4, 1, 1, 1, 1, 16, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,831578.947368421,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 16, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,831578.947368421,1.0,4.694345543732449,762094.3958865146,23.90900509231645,1.0101920092339438,6,0.8180060719626069,8.181380632631825,30.491972581936942,5.043666490972926,35.3941508138451
"(3, 4, 1, 1, 1, 1, 17, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,873684.2105263158,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 17, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,873684.2105263158,1.0,4.690451641360248,761565.4580586061,23.884070952170497,1.0093269698430394,6,0.8170129192018127,8.178727904620334,30.417949806903835,5.041901446264893,35.38176453519223
"(3, 4, 1, 1, 1, 1, 18, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,915789.4736842106,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 18, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,915789.4736842106,1.0,4.686917174080842,761085.5903829342,23.861457012877082,1.0085417836710364,6,0.8161118159355922,8.17632044075385,30.350733723827798,5.0402995928751295,35.370523458772844
"(3, 4, 1, 1, 1, 1, 19, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,957894.7368421053,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 19, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,957894.7368421053,1.0,4.6836944744570435,760648.245142041,23.840852801274558,1.0078258392617137,6,0.8152904733330928,8.174125619716916,30.289426746956245,5.0388392255704,35.3602752671607
"(3, 4, 1, 1, 1, 1, 20, 1)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,1.0e6,0.0,4.613007688158951,751158.9125042988,23.395209892383676,0.992135607544868,6,0.797345720599966,8.126344007806006,28.956000000000014,5.007046791186096,35.137170464463836
"(3, 4, 1, 1, 1, 1, 20, 2)",fuselage,2.2325263157894737,10.1,1.0,2,0.3,1.0e6,1.0,4.680744018866379,760248.0065839759,23.82200164609279,1.0071703574295934,6,0.8145387408578434,8.172116442492245,30.23328246287388,5.037502380024023,35.350893894905425
"(3, 5, 1, 1, 1, 1, 1, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,200000.0,0.0,4.928986608226998,791357.0213772367,25.3031629223523,1.0609158103828424,6,0.878569994933525,8.327255828758505,33.52800000000001,5.140727419135036,36.07528013428096
"(3, 5, 1, 1, 1, 1, 2, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,242105.26315789475,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 3, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,284210.5263157895,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 3, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,284210.5263157895,1.0,4.910863298196372,788856.8919678605,25.183150636096478,1.0568950882215302,6,0.8738387885094575,8.314944493465333,33.19265245437159,5.132535830282381,36.01779530022724
"(3, 5, 1, 1, 1, 1, 4, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,326315.7894736842,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 4, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,326315.7894736842,1.0,4.8813853131832445,784802.8008933063,24.988926221000916,1.050354519873169,6,0.8661617532139867,8.294937753308718,32.64598762154945,5.119223952590626,35.92437861467106
"(3, 5, 1, 1, 1, 1, 5, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,368421.05263157893,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 5, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,368421.05263157893,1.0,4.858700650921539,781693.4881814306,24.84028391823893,1.045320661716908,6,0.8602694753195208,8.279556825140238,32.224274750515235,5.108989949801482,35.852561051238474
"(3, 5, 1, 1, 1, 1, 6, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,410526.3157894737,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 6, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,410526.3157894737,1.0,4.84070346987037,779233.1613859213,24.722864872753483,1.0413266057000885,6,0.8556043696735818,8.267363723345836,31.889067083795723,5.100877029930498,35.795628280214025
"(3, 5, 1, 1, 1, 1, 7, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,452631.5789473684,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 7, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,452631.5789473684,1.0,4.826077057341974,777237.8841424588,24.627767979453225,1.0380804127539518,6,0.8518193213462021,8.257460547906298,31.616223634140308,5.094287757556331,35.749387772325136
"(3, 5, 1, 1, 1, 1, 8, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,494736.84210526315,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 8, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,494736.84210526315,1.0,4.813955500169429,775587.1946188386,24.549181294839073,1.0353900158374438,6,0.8486867771336751,8.249257635921929,31.389821622724114,5.088829788881905,35.71108623776776
"(3, 5, 1, 1, 1, 1, 9, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,536842.1052631579,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 9, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,536842.1052631579,1.0,4.803746068114124,774198.9215917644,24.48314831773333,1.033123923210374,6,0.8460513839785565,8.242351668197633,31.19893365231438,5.084234767555623,35.67884047407455
"(3, 5, 1, 1, 1, 1, 10, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,578947.3684210526,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 10, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,578947.3684210526,1.0,4.795029372752175,773015.0965584628,24.426884268786278,1.031189088141844,6,0.8438034968414181,8.236457665498156,31.035811204873333,5.08031307704352,35.6513198389019
"(3, 5, 1, 1, 1, 1, 11, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,621052.6315789474,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 11, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,621052.6315789474,1.0,4.787500345003839,771993.6585704652,24.378370595801634,1.0295178297692624,6,0.8418635059826898,8.231368363672635,30.894807055390398,5.07692681007012,35.62755656189558
"(3, 5, 1, 1, 1, 1, 12, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,663157.8947368421,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 12, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,663157.8947368421,1.0,4.780931745610102,771103.3442390319,24.336109308284836,1.0280597297862724,6,0.8401722163241154,8.226929515022963,30.77170819473069,5.073973334898548,35.606830420340685
"(3, 5, 1, 1, 1, 1, 13, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,705263.1578947369,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 13, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,705263.1578947369,1.0,4.7751507673618265,770320.4168641877,24.29896484804504,1.02677642911939,6,0.838684660472265,8.22302390551645,30.66330770549304,5.071374660868923,35.58859411136086
"(3, 5, 1, 1, 1, 1, 14, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,747368.4210526316,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 14, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,747368.4210526316,1.0,4.770023882612063,769626.5807200214,24.26606153536587,1.0256383281386496,6,0.8373661808482382,8.219560943182191,30.567121355887796,5.069070510833287,35.57242463742658
"(3, 5, 1, 1, 1, 1, 15, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,789473.6842105263,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 15, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,789473.6842105263,1.0,4.765445928494767,769007.4263827635,24.23671157688382,1.0246220609037353,6,0.8361894488008629,8.216469344029194,30.48119488357378,5.067013454587519,35.557989155000136
"(3, 5, 1, 1, 1, 1, 16, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,831578.947368421,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 16, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,831578.947368421,1.0,4.761333213806105,768451.509800513,24.21036875890693,1.0237090533245308,6,0.8351327655981695,8.21369240006499,30.403969826177644,5.0651657603545255,35.545022879680886
"(3, 5, 1, 1, 1, 1, 17, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,873684.2105263158,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628,8.161262105009152,28.956000000000014,5.030280233294028,35.30021216346687
"(3, 5, 1, 1, 1, 1, 17, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,873684.2105263158,1.0,4.757618343973319,767949.6361417226,24.186594510435857,1.0228843716323615,6,0.8341787122504428,8.21118451191494,30.334188147807637,5.063497087694377,35.533312896100895
